area,scope,id,title,profile,status,detail,reviewedFrames,record,harness,reviewLedger,attemptCount,allReviewedFrames
shell,baseline,shell-protected-03-back,Return from /context to prior console route,cold-1440,reviewed,SF3/SF4/SF7 two-chat data,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-03-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-03-back,Return from /context to prior console route,warm-1440,reviewed,SF3/SF4/SF7 two-chat data,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-03-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-03-back,Return from /context to prior console route,cold-375,reviewed,SF3/SF4 two-chat data,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-03-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-03-back,Return from /context to prior console route,warm-375,reviewed,SF3/SF4 two-chat data,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-03-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-04-enter,Navigate into /context/places,cold-1440,reviewed,SF7 105px two-chat group,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-04-enter,Navigate into /context/places,warm-1440,reviewed,SF7 105px two-chat group,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-enter/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-04-enter,Navigate into /context/places,cold-375,reviewed,Stable reserved full-page replacement,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-enter/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-04-enter,Navigate into /context/places,warm-375,reviewed,Stable reserved full-page replacement,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-enter/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-04-back,Return from /context/places to prior console route,cold-1440,reviewed,SF3/SF4/SF7,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-04-back,Return from /context/places to prior console route,warm-1440,reviewed,SF3/SF4/SF7,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-04-back,Return from /context/places to prior console route,cold-375,reviewed,SF3/SF4,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-04-back,Return from /context/places to prior console route,warm-375,reviewed,SF3/SF4,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-04-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-05-enter,Navigate into /context/workstreams,cold-1440,reviewed,SF7/SF9 Activity +28px,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-05-enter,Navigate into /context/workstreams,warm-1440,reviewed,SF7/SF9 Activity +28px,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-enter/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-05-enter,Navigate into /context/workstreams,cold-375,reviewed,SF9 Activity +47.5px,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-enter/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-05-enter,Navigate into /context/workstreams,warm-375,reviewed,SF9 Activity +47.5px,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-enter/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-05-back,Return from /context/workstreams to prior console route,cold-1440,reviewed,SF3/SF4/SF7; occlusion follow-up pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-05-back,Return from /context/workstreams to prior console route,warm-1440,reviewed,SF3/SF4/SF7; occlusion follow-up pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-05-back,Return from /context/workstreams to prior console route,cold-375,reviewed,SF3/SF4; occlusion follow-up pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-05-back,Return from /context/workstreams to prior console route,warm-375,reviewed,SF3/SF4; occlusion follow-up pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-06-enter,Navigate into /files/$fileId,cold-1440,reviewed,SF7; overlay visibility pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-06-enter,Navigate into /files/$fileId,warm-1440,reviewed,SF7; overlay visibility pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-enter/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-06-enter,Navigate into /files/$fileId,cold-375,reviewed,Stable preview publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-enter/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-06-enter,Navigate into /files/$fileId,warm-375,reviewed,Stable preview publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-enter/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-06-back,Return from /files/$fileId to prior console route,cold-1440,reviewed,Reserved toolbar/body replacement; recent-input entry retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-06-back,Return from /files/$fileId to prior console route,warm-1440,reviewed,Reserved toolbar/body replacement; recent-input entry retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-06-back,Return from /files/$fileId to prior console route,cold-375,reviewed,Reserved toolbar/body replacement; recent-input entry retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-06-back,Return from /files/$fileId to prior console route,warm-375,reviewed,Reserved toolbar/body replacement; recent-input entry retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-06-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-07-enter,Navigate into /files,cold-1440,reviewed,SF7; overlay follow-up pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-07-enter,Navigate into /files,warm-1440,reviewed,SF7; overlay follow-up pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-enter/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-07-enter,Navigate into /files,cold-375,reviewed,Stable list publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-enter/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-07-enter,Navigate into /files,warm-375,reviewed,Stable list publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-enter/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-07-back,Return from /files to prior console route,cold-1440,reviewed,SF3/SF4/SF7; overlay visibility pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-07-back,Return from /files to prior console route,warm-1440,reviewed,SF3/SF4/SF7; overlay visibility pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-07-back,Return from /files to prior console route,cold-375,reviewed,SF3/SF4; overlay visibility pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-07-back,Return from /files to prior console route,warm-375,reviewed,SF3/SF4; overlay visibility pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-08-enter,Navigate into /folders/$folderId,cold-1440,reviewed,SF7; overlay visibility pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-08-enter,Navigate into /folders/$folderId,warm-1440,reviewed,SF7; overlay visibility pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-enter/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-08-enter,Navigate into /folders/$folderId,cold-375,reviewed,Stable folder publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-enter/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-08-enter,Navigate into /folders/$folderId,warm-375,reviewed,Stable folder publication in reserved viewport,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-enter/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
shell,baseline,shell-protected-08-back,Return from /folders/$folderId to prior console route,cold-1440,reviewed,Reserved toolbar/body replacement; Q3 active text width,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-back/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-08-back,Return from /folders/$folderId to prior console route,warm-1440,reviewed,Reserved toolbar/body replacement; Q3 active text width,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-back/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-08-back,Return from /folders/$folderId to prior console route,cold-375,reviewed,Reserved toolbar/body replacement; recent input retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-back/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-08-back,Return from /folders/$folderId to prior console route,warm-375,reviewed,Reserved toolbar/body replacement; recent input retained,6,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-08-back/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,6
shell,baseline,shell-protected-09-enter,Navigate into /folders/$folderId/usage,cold-1440,reviewed,SF7; overlay visibility pending,5,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-enter/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/before/shell/reviewed.json,1,5
