cause,originalCause,status,item,profile,timeAfterActionMs,review,before,after,record,detailedTrace
SF3,SF3,confirmed,shell-protected-05-back,warm-1440,1868,SF3/SF4/SF7; occlusion follow-up pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-05-back,warm-375,1451,SF3/SF4; occlusion follow-up pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-05-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-07-back,cold-1440,14200,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-07-back,cold-375,13853,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-07-back,warm-1440,1730,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-07-back,warm-375,1385,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-07-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-09-back,cold-1440,13958,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-09-back,cold-375,13818,SF3 and focused input ring; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-09-back,warm-1440,1571,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-09-back,warm-375,1535,SF3 and focused input ring; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-09-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-10-back,cold-1440,14070,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-10-back,cold-375,13820,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-10-back,warm-1440,1523,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-10-back,warm-375,1438,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-10-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-11-back,cold-1440,14800,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-11-back,cold-375,13799,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-11-back,warm-1440,1654,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-11-back,warm-375,1334,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-11-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-12-back,cold-1440,14451,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-12-back,cold-375,13825,SF3/SF4 or focus ring; overlay pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-12-back,warm-1440,1590,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-12-back,warm-375,1569,SF3/SF4 or focus ring; overlay pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-12-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-13-back,cold-1440,15242,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-13-back,cold-375,13872,SF3/SF4 or focus ring; overlay pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-13-back,warm-1440,1851,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-13-back,warm-375,1436,SF3/SF4 or focus ring; overlay pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-13-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-16-back,cold-1440,14692,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-16-back,cold-375,13984,SF3/SF4 or focus-ring bounds; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-16-back,warm-1440,1303,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-16-back,warm-375,1407,SF3/SF4 or focus-ring bounds; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-16-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-17-back,cold-375,14074,SF3 plus focus-ring bounds; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-17-back,warm-375,1368,SF3 plus focus-ring bounds; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-17-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-19-back,cold-1440,14375,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-19-back,cold-375,14931,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-19-back,warm-1440,1670,SF3/SF4/SF7; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-protected-19-back,warm-375,2108,SF3/SF4; overlay visibility pending,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell/shell-protected-19-back/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-auth-boundary-initialization,cold-1440,14110,"Loaded real console reached after member initialization. SF3 Recent three-row centering, SF4 model readiness and SF7 async sidebar candidates. Initial overlay opacity follow-up pending.",/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-1440/settled.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
SF3,SF3,confirmed,shell-auth-boundary-initialization,cold-375,14010,"Loaded real console reached after member initialization. SF3 Recent three-row centering, SF4 model readiness and SF7 async sidebar candidates. Initial overlay opacity follow-up pending.",/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-375/settled.png,/Users/albin/Code/jori/dist/layout-hunt/before/shell-resume/shell-auth-boundary-initialization/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/SHELL_CAUSES.json
